id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B-cells|B-cells	B-cells|Endothelial	B-cells|Fibroblast	B-cells|Macrophages	B-cells|Neuron	B-cells|RBC	B-cells|T-cells	B-cells|Unknown	B-cells|VSMC	Endothelial|B-cells	Endothelial|Endothelial	Endothelial|Fibroblast	Endothelial|Macrophages	Endothelial|Neuron	Endothelial|RBC	Endothelial|T-cells	Endothelial|Unknown	Endothelial|VSMC	Fibroblast|B-cells	Fibroblast|Endothelial	Fibroblast|Fibroblast	Fibroblast|Macrophages	Fibroblast|Neuron	Fibroblast|RBC	Fibroblast|T-cells	Fibroblast|Unknown	Fibroblast|VSMC	Macrophages|B-cells	Macrophages|Endothelial	Macrophages|Fibroblast	Macrophages|Macrophages	Macrophages|Neuron	Macrophages|RBC	Macrophages|T-cells	Macrophages|Unknown	Macrophages|VSMC	Neuron|B-cells	Neuron|Endothelial	Neuron|Fibroblast	Neuron|Macrophages	Neuron|Neuron	Neuron|RBC	Neuron|T-cells	Neuron|Unknown	Neuron|VSMC	RBC|B-cells	RBC|Endothelial	RBC|Fibroblast	RBC|Macrophages	RBC|Neuron	RBC|RBC	RBC|T-cells	RBC|Unknown	RBC|VSMC	T-cells|B-cells	T-cells|Endothelial	T-cells|Fibroblast	T-cells|Macrophages	T-cells|Neuron	T-cells|RBC	T-cells|T-cells	T-cells|Unknown	T-cells|VSMC	Unknown|B-cells	Unknown|Endothelial	Unknown|Fibroblast	Unknown|Macrophages	Unknown|Neuron	Unknown|RBC	Unknown|T-cells	Unknown|Unknown	Unknown|VSMC	VSMC|B-cells	VSMC|Endothelial	VSMC|Fibroblast	VSMC|Macrophages	VSMC|Neuron	VSMC|RBC	VSMC|T-cells	VSMC|Unknown	VSMC|VSMC
CPI-SS0F2C6A4D4	FGF18_FGFR1	simple:O76093	simple:P11362	FGF18	FGFR1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.07	0.009	0.0	0.0	0.005	0.0	0.012	0.0	0.128	0.16	0.099	0.0	0.0	0.095	0.0	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.067	0.005	0.0	0.0	0.002	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.068	0.007	0.0	0.0	0.003	0.0	0.01
CPI-SS03189F5F6	FGF10_FGFR1	simple:O15520	simple:P11362	FGF10	FGFR1	True	False	True	InnateDB-All	False	0.0	0.035	0.066	0.005	0.0	0.0	0.001	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.164	0.102	0.0	0.0	0.099	0.0	0.105	0.0	0.043	0.074	0.013	0.0	0.0	0.009	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.074	0.013	0.0	0.0	0.009	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	FGF2	FGFR2	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.053	0.027	0.0	0.0	0.025	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.041	0.015	0.0	0.0	0.012	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.029	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.018	0.039	0.013	0.0	0.0	0.011	0.0	0.012	0.0	0.025	0.046	0.02	0.0	0.0	0.017	0.0	0.019
CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	FGF1	FGFR2	True	False	True	I2D,IMEx,InnateDB-All,IntAct,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.057	0.031	0.0	0.0	0.029	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.056	0.03	0.0	0.0	0.027	0.0	0.029
CPI-SS06B86672A	CD44_FGFR2	simple:P16070	simple:P21802	CD44	FGFR2	True	True	True	InnateDB-All	False	0.0	0.07	0.09	0.065	0.0	0.0	0.062	0.0	0.064	0.0	0.023	0.044	0.018	0.0	0.0	0.015	0.0	0.017	0.0	0.078	0.098	0.073	0.0	0.0	0.07	0.0	0.072	0.0	0.463	0.484	0.458	0.0	0.0	0.455	0.0	0.457	0.0	0.255	0.276	0.25	0.0	0.0	0.248	0.0	0.249	0.0	0.023	0.044	0.018	0.0	0.0	0.016	0.0	0.017	0.0	0.291	0.312	0.286	0.0	0.0	0.284	0.0	0.285	0.0	0.222	0.243	0.217	0.0	0.0	0.214	0.0	0.216	0.0	0.166	0.187	0.161	0.0	0.0	0.158	0.0	0.16
CPI-SS0F6A7A4DF	FGF18_FGFR2	simple:O76093	simple:P21802	FGF18	FGFR2	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.033	0.007	0.0	0.0	0.005	0.0	0.006	0.0	0.101	0.122	0.096	0.0	0.0	0.094	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.029	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.005	0.0	0.0	0.002	0.0	0.004
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.074	0.048	0.0	0.0	0.045	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.038	0.012	0.0	0.0	0.009	0.0	0.011
CPI-SS0AECC113F	FGF10_FGFR2	simple:O15520	simple:P21802	FGF10	FGFR2	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.008	0.029	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.126	0.1	0.0	0.0	0.098	0.0	0.099	0.0	0.016	0.037	0.011	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.036	0.01	0.0	0.0	0.008	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0735F5C3A	TIMP1_FGFR2	simple:P01033	simple:P21802	TIMP1	FGFR2	True	False	True	InnateDB-All	False	0.0	0.013	0.034	0.008	0.0	0.0	0.006	0.0	0.007	0.0	0.297	0.317	0.292	0.0	0.0	0.289	0.0	0.291	0.0	0.623	0.644	0.618	0.0	0.0	0.616	0.0	0.617	0.0	0.015	0.036	0.01	0.0	0.0	0.007	0.0	0.009	0.0	0.479	0.5	0.474	0.0	0.0	0.471	0.0	0.473	0.0	0.015	0.035	0.009	0.0	0.0	0.007	0.0	0.009	0.0	0.014	0.035	0.009	0.0	0.0	0.007	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.321	0.342	0.316	0.0	0.0	0.313	0.0	0.315
CPI-SS04640F9C3	TFF1_FGFR2	simple:P04155	simple:P21802	TFF1	FGFR2	True	False	True	IMEx,InnateDB-All,MINT	False	0.0	0.008	0.029	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.039	0.013	0.0	0.0	0.011	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0348DB5E3	FGFR1_FGFR2	simple:P11362	simple:P21802	FGFR1	FGFR2	True	True	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.063	0.037	0.0	0.0	0.035	0.0	0.036	0.0	0.074	0.095	0.069	0.0	0.0	0.066	0.0	0.068	0.0	0.013	0.034	0.008	0.0	0.0	0.005	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.03	0.004	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.037	0.011	0.0	0.0	0.008	0.0	0.01
CPI-SS0D636A374	FGF2_FGFR3	simple:P09038	simple:P22607	FGF2	FGFR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.026	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.014	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.012	0.012	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.019	0.019	0.0	0.0	0.0	0.0	0.0	0.019
CPI-SS015819E65	FGF1_FGFR3	simple:P05230	simple:P22607	FGF1	FGFR3	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.029	0.0	0.0	0.0	0.0	0.0	0.029
CPI-SS0E134097C	FGF18_FGFR3	simple:O76093	simple:P22607	FGF18	FGFR3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.095	0.095	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.003
CPI-SS00E68BB92	FGF7_FGFR3	simple:P21781	simple:P22607	FGF7	FGFR3	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.047	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.011	0.0	0.0	0.0	0.0	0.0	0.011
CPI-SS0BF3ED143	FGFR2_FGFR3	simple:P21802	simple:P22607	FGFR2	FGFR3	True	True	True	IMEx,InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.004	0.005	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.003
CPI-SS0CB6968B9	FGF2_FGFRL1	simple:P09038	simple:Q8N441	FGF2	FGFRL1	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.035	0.103	0.04	0.0	0.0	0.027	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.023	0.09	0.028	0.0	0.0	0.015	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.011	0.078	0.016	0.0	0.0	0.003	0.0	0.035	0.012	0.021	0.089	0.026	0.0	0.0	0.013	0.0	0.045	0.018	0.028	0.095	0.033	0.0	0.0	0.02	0.0	0.051
CPI-SS04297753E	SPP1_CCR8	simple:P10451	simple:P51685	SPP1	CCR8	True	False	True	IMEx,MINT	False	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0ADC886E5	CCL4_CCR8	simple:P13236	simple:P51685	CCL4	CCR8	True	False	True	I2D	False	0.0	0.0	0.0	0.0	0.0	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0
CPI-SS0C1BD22BC	SPP1_PTGER4	simple:P10451	simple:P35408	SPP1	PTGER4	True	False	True	IMEx,MINT	False	0.006	0.009	0.008	0.013	0.0	0.005	0.022	0.018	0.008	0.016	0.019	0.018	0.023	0.0	0.015	0.032	0.028	0.018	0.013	0.016	0.015	0.02	0.0	0.012	0.03	0.025	0.015	0.014	0.017	0.016	0.021	0.0	0.013	0.031	0.026	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.01	0.009	0.014	0.0	0.006	0.023	0.019	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS068C742A1	FGF1_TGFBR3	simple:P05230	simple:Q03167	FGF1	TGFBR3	True	False	True	InnateDB-All	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.39	0.674	0.05	0.9	0.03	0.04	0.047	0.237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.389	0.672	0.049	0.899	0.028	0.038	0.046	0.236
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	True	False	True	curated	False	0.246	0.606	0.889	0.266	1.116	0.245	0.255	0.263	0.453	0.301	0.662	0.945	0.321	1.171	0.301	0.311	0.319	0.509	0.063	0.423	0.706	0.083	0.933	0.063	0.072	0.08	0.27	0.43	0.79	1.073	0.45	1.3	0.43	0.439	0.447	0.637	0.021	0.381	0.665	0.041	0.891	0.021	0.031	0.039	0.229	0.024	0.384	0.668	0.044	0.894	0.024	0.034	0.041	0.231	0.255	0.615	0.899	0.275	1.125	0.255	0.265	0.272	0.463	0.357	0.717	1.0	0.377	1.227	0.357	0.366	0.374	0.564	0.103	0.464	0.747	0.123	0.973	0.103	0.113	0.121	0.311
CPI-SS0FB37E079	INHA_TGFBR3	simple:P05111	simple:Q03167	INHA	TGFBR3	True	False	True	I2D	False	0.002	0.362	0.645	0.022	0.872	0.002	0.011	0.019	0.209	0.004	0.365	0.648	0.024	0.874	0.004	0.014	0.022	0.212	0.007	0.367	0.651	0.027	0.877	0.007	0.017	0.025	0.215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.364	0.647	0.024	0.874	0.003	0.013	0.021	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.369	0.653	0.029	0.879	0.009	0.019	0.026	0.216
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	TGFB3	TGFBR3	True	False	True	curated	False	0.002	0.362	0.645	0.022	0.872	0.002	0.011	0.019	0.209	0.057	0.417	0.7	0.077	0.927	0.056	0.066	0.074	0.264	0.139	0.499	0.782	0.159	1.009	0.139	0.148	0.156	0.346	0.003	0.363	0.647	0.023	0.873	0.003	0.013	0.02	0.21	0.068	0.428	0.711	0.088	0.938	0.067	0.077	0.085	0.275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.364	0.647	0.023	0.873	0.003	0.013	0.021	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.415	0.698	0.075	0.925	0.055	0.064	0.072	0.262
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	TGFB2	TGFBR3	True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.46	0.743	0.12	0.97	0.1	0.109	0.117	0.307	0.164	0.524	0.807	0.184	1.034	0.164	0.173	0.181	0.371	0.004	0.364	0.647	0.024	0.874	0.004	0.013	0.021	0.211	0.023	0.384	0.667	0.043	0.893	0.023	0.033	0.041	0.231	0.004	0.364	0.648	0.024	0.874	0.004	0.014	0.021	0.211	0.015	0.375	0.658	0.035	0.885	0.015	0.024	0.032	0.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.467	0.75	0.126	0.976	0.106	0.116	0.124	0.314
CPI-SS000568A0E	FCER2_CR2	simple:P06734	simple:P20023	FCER2	CR2	True	True	True	curated	False	0.651	0.227	0.207	0.214	0.211	0.227	0.207	0.466	0.214	0.463	0.04	0.019	0.026	0.023	0.04	0.019	0.278	0.026	0.455	0.031	0.011	0.018	0.015	0.032	0.011	0.27	0.018	0.461	0.038	0.018	0.024	0.021	0.038	0.018	0.277	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.462	0.039	0.019	0.025	0.022	0.039	0.019	0.278	0.025	0.458	0.035	0.015	0.021	0.018	0.035	0.015	0.274	0.021	0.581	0.157	0.137	0.144	0.141	0.157	0.137	0.396	0.143	0.458	0.035	0.014	0.021	0.018	0.035	0.014	0.273	0.021
CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	L1CAM	L1CAM	False	False	False	curated	False	0.005	0.005	0.0	0.049	0.374	0.004	0.007	0.0	0.004	0.005	0.006	0.0	0.049	0.375	0.004	0.008	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.049	0.0	0.093	0.418	0.048	0.051	0.0	0.048	0.374	0.375	0.0	0.418	0.744	0.374	0.377	0.0	0.374	0.004	0.004	0.0	0.048	0.374	0.003	0.006	0.0	0.003	0.007	0.008	0.0	0.051	0.377	0.006	0.01	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0	0.048	0.374	0.003	0.006	0.0	0.003
CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	JAM2	JAM3	True	False	False	curated	False	0.032	0.103	0.157	0.034	0.207	0.032	0.033	0.04	0.614	0.272	0.343	0.397	0.274	0.447	0.272	0.273	0.28	0.854	0.15	0.221	0.274	0.152	0.325	0.15	0.151	0.158	0.731	0.029	0.1	0.154	0.031	0.204	0.029	0.03	0.037	0.611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.098	0.151	0.029	0.202	0.027	0.028	0.035	0.608	0.016	0.087	0.141	0.018	0.191	0.016	0.017	0.024	0.598	0.009	0.08	0.134	0.012	0.185	0.01	0.01	0.017	0.591
CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	JAM3	JAM3	True	False	False	curated	False	0.002	0.073	0.127	0.004	0.177	0.002	0.003	0.01	0.584	0.073	0.144	0.198	0.075	0.248	0.073	0.074	0.081	0.655	0.127	0.198	0.252	0.129	0.302	0.127	0.128	0.135	0.709	0.004	0.075	0.129	0.007	0.18	0.005	0.005	0.012	0.586	0.177	0.248	0.302	0.18	0.353	0.178	0.178	0.185	0.759	0.002	0.073	0.127	0.005	0.178	0.003	0.003	0.01	0.584	0.003	0.074	0.128	0.005	0.178	0.003	0.004	0.011	0.585	0.01	0.081	0.135	0.012	0.185	0.01	0.011	0.018	0.592	0.584	0.655	0.709	0.586	0.759	0.584	0.585	0.592	1.166
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	FFAR2	FAM3C	True	True	False	IMEx,IntAct	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245	0.181	0.163	0.12	0.23	0.025	0.059	0.178	0.145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.251	0.187	0.169	0.125	0.236	0.031	0.065	0.184	0.15
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	LAMP1	FAM3C	True	True	False	InnateDB-All	False	0.426	0.362	0.344	0.3	0.411	0.206	0.24	0.359	0.325	0.857	0.793	0.775	0.731	0.842	0.637	0.671	0.79	0.756	1.078	1.014	0.996	0.952	1.063	0.857	0.892	1.011	0.977	0.829	0.765	0.747	0.704	0.814	0.609	0.643	0.762	0.729	1.022	0.958	0.94	0.896	1.007	0.802	0.836	0.955	0.921	0.266	0.201	0.183	0.14	0.25	0.045	0.079	0.198	0.165	0.476	0.412	0.394	0.35	0.461	0.256	0.29	0.409	0.375	0.489	0.425	0.407	0.363	0.474	0.269	0.303	0.422	0.388	1.014	0.95	0.932	0.888	0.999	0.793	0.828	0.947	0.913
CPI-SS033CB0BB2	CXADR_FAM3C	simple:P78310	simple:Q92520	CXADR	FAM3C	True	True	False	IMEx,IntAct	False	0.241	0.176	0.159	0.115	0.225	0.02	0.055	0.174	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281	0.217	0.199	0.155	0.266	0.061	0.095	0.214	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	PDCD1	FAM3C	True	True	False	InnateDB-All	False	0.239	0.175	0.157	0.113	0.224	0.019	0.053	0.172	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.241	0.176	0.159	0.115	0.225	0.02	0.055	0.174	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253	0.189	0.171	0.127	0.238	0.032	0.067	0.186	0.152	0.257	0.193	0.175	0.131	0.242	0.037	0.071	0.19	0.156	0.241	0.177	0.159	0.115	0.226	0.021	0.055	0.174	0.14
